pincode,city,state
574148,Mangalore,Karnataka
574150,Surathkal,Karnataka
574151,Mangalore,Karnataka
574153,Ullal,Karnataka
574154,Surathkal,Karnataka
574158,Surathkal,Karnataka
574160,Ullal,Karnataka
574161,Ullal,Karnataka
574162,Moodabidri,Karnataka
574164,Moodabidri,Karnataka
574165,Mangalore,Karnataka
574166,Mangalore,Karnataka
574169,Mangalore,Karnataka
574173,Mangalore,Karnataka
574179,Surathkal,Karnataka
574189,Mangalore,Karnataka
574197,Moodabidri,Karnataka
574198,Dharmasthala,Karnataka
574199,Ullal,Karnataka
574201,Puttur,Karnataka
574202,Puttur,Karnataka
574203,Puttur,Karnataka
574210,Puttur,Karnataka
574211,Bantwal,Karnataka
574212,Sullia,Karnataka
574213,Moodabidri,Karnataka
574214,Dharmasthala,Karnataka
574216,Dharmasthala,Karnataka
574217,Dharmasthala,Karnataka
574218,Sullia,Karnataka
574219,Bantwal,Karnataka
574220,Puttur,Karnataka
574221,Kadaba,Karnataka
574222,Bantwal,Karnataka
574223,Sullia,Karnataka
574224,Dharmasthala,Karnataka
574225,Moodabidri,Karnataka
574226,Moodabidri,Karnataka
574227,Moodabidri,Karnataka
574228,Dharmasthala,Karnataka
574229,Kadaba,Karnataka
574230,Kadaba,Karnataka
574231,Bantwal,Karnataka
574232,Kadaba,Karnataka
574233,Bantwal,Karnataka
574234,Sullia,Karnataka
574235,Puttur,Karnataka
574236,Moodabidri,Karnataka
574237,Moodabidri,Karnataka
574238,Kadaba,Karnataka
574239,Sullia,Karnataka
574240,Dharmasthala,Karnataka
574241,Puttur,Karnataka
574242,Moodabidri,Karnataka
574243,Puttur,Karnataka
574244,Karkala,Karnataka
574248,Sullia,Karnataka
574253,Puttur,Karnataka
574258,Puttur,Karnataka
574259,Puttur,Karnataka
574260,Vitla,Karnataka
574264,Bantwal,Karnataka
574265,Bantwal,Karnataka
574266,Moodabidri,Karnataka
574267,Moodabidri,Karnataka
574274,Moodabidri,Karnataka
574279,Vitla,Karnataka
574285,Kadaba,Karnataka
574301,Bantwal,Karnataka
574313,Sullia,Karnataka
574314,Sullia,Karnataka
574323,Bantwal,Karnataka
574324,Bantwal,Karnataka
574325,Puttur,Karnataka
574326,Puttur,Karnataka
574327,Sullia,Karnataka
574328,Panja,Karnataka
574504,Uchila,Karnataka
574509,Mangalore,Karnataka
575001,Mangalore,Karnataka
575002,Mangalore,Karnataka
575003,Mangalore,Karnataka
575004,Mangalore,Karnataka
575005,Mangalore,Karnataka
575006,Mangalore,Karnataka
575007,Mangalore,Karnataka
575008,Mangalore,Karnataka
575009,Mangalore,Karnataka
575010,Mangalore,Karnataka
575011,Mangalore,Karnataka
575012,Mangalore,Karnataka
575013,Mangalore,Karnataka
575014,Mangalore,Karnataka
575015,Mangalore,Karnataka
575016,Mangalore,Karnataka
575017,Ullal,Karnataka
575018,Ullal,Karnataka
575019,Mangalore,Karnataka
575020,Ullal,Karnataka
575021,Surathkal,Karnataka
575022,Ullal,Karnataka
575023,Ullal,Karnataka
575024,Ullal,Karnataka
575025,Surathkal,Karnataka
575026,Mangalore,Karnataka
575027,Mangalore,Karnataka
575028,Mangalore,Karnataka
575029,Mangalore,Karnataka
575030,Mangalore,Karnataka
576001,Udupi,Karnataka
576101,Udupi,Karnataka
576102,Udupi,Karnataka
576103,Udupi,Karnataka
576104,Udupi,Karnataka
576105,Udupi,Karnataka
576106,Udupi,Karnataka
576107,Udupi,Karnataka
576108,Udupi,Karnataka
576111,Karkala,Karnataka
576112,Yellare,Karnataka
576113,Udupi,Karnataka
576114,Udupi,Karnataka
576115,Udupi,Karnataka
576117,Karkala,Karnataka
576120,Udupi,Karnataka
576121,Uchila,Karnataka
576122,Uchila,Karnataka
576124,Udupi,Karnataka
576126,Karkala,Karnataka
576127,Uchila,Karnataka
576201,Kundapura,Karnataka
576210,Udupi,Karnataka
576211,Kundapura,Karnataka
576212,Kundapura,Karnataka
576213,Udupi,Karnataka
576214,Bhatkal,Karnataka
576215,Udupi,Karnataka
576216,Kundapura,Karnataka
576217,Kundapura,Karnataka
576218,Udupi,Karnataka
576219,Byndoor,Karnataka
576220,Byndoor,Karnataka
576221,Kundapura,Karnataka
576222,Kundapura,Karnataka
576223,Manipal,Karnataka
576224,Kundapura,Karnataka
576225,Kundapura,Karnataka
576226,Kundapura,Karnataka
576227,Kundapura,Karnataka
576228,Bhatkal,Karnataka
576229,Kundapura,Karnataka
576230,Kundapura,Karnataka
576231,Kundapura,Karnataka
576232,Bhatkal,Karnataka
576233,Kundapura,Karnataka
576234,Manipal,Karnataka
576235,Kundapura,Karnataka
576244,Bhatkal,Karnataka
576247,Kundapura,Karnataka
576254,Kundapura,Karnataka
576257,Kundapura,Karnataka
576282,Kundapura,Karnataka
576283,Kundapura,Karnataka
577001,Davangere,Karnataka
577002,Davangere,Karnataka
577003,Davangere,Karnataka
577004,Davangere,Karnataka
577005,Davangere,Karnataka
577006,Davangere,Karnataka
577007,Davangere,Karnataka
577101,Chikkamagalur,Karnataka
577102,Chikkamagalur,Karnataka
577111,Chikkamagalur,Karnataka
577112,Sringeri,Karnataka
577113,Mudigere,Karnataka
577115,Shimoga,Karnataka
577116,Kadur,Karnataka
577118,Koppa-ka,Karnataka
577120,Koppa-ka,Karnataka
577121,Kalasa,Karnataka
577122,Mudigere,Karnataka
577123,Sringeri,Karnataka
577124,Kalasa,Karnataka
577125,Thirthahalli,Karnataka
577126,Koppa-ka,Karnataka
577127,Koppa-ka,Karnataka
577128,Shimoga,Karnataka
577129,Kadur,Karnataka
577131,Chikkamagalur,Karnataka
577132,Mudigere,Karnataka
577133,Chikkamagalur,Karnataka
577134,Koppa-ka,Karnataka
577135,Kadur,Karnataka
577138,Kadur,Karnataka
577139,Sringeri,Karnataka
577140,Kadur,Karnataka
577144,Bhadravati-KA,Karnataka
577145,Kadur,Karnataka
577146,Chikkamagalur,Karnataka
577168,Chikkamagalur,Karnataka
577175,Kadur,Karnataka
577179,Kalasa,Karnataka
577180,Kadur,Karnataka
577181,Kalasa,Karnataka
577182,Kadur,Karnataka
577201,Shimoga,Karnataka
577202,Shimoga,Karnataka
577203,Shimoga,Karnataka
577204,Shimoga,Karnataka
577205,Shimoga,Karnataka
577211,Shimoga,Karnataka
577213,Channagiri,Karnataka
577214,Shikaripur,Karnataka
577215,Channagiri,Karnataka
577216,Shimoga,Karnataka
577217,Honnali,Karnataka
577218,Channagiri,Karnataka
577219,Honnali,Karnataka
577220,Shimoga,Karnataka
577221,Channagiri,Karnataka
577222,Shimoga,Karnataka
577223,Honnali,Karnataka
577224,Honnali,Karnataka
577225,Shikaripur,Karnataka
577227,Shimoga,Karnataka
577228,Bhadravati-KA,Karnataka
577229,Shimoga,Karnataka
577230,Honnali,Karnataka
577231,Davangere,Karnataka
577232,Thirthahalli,Karnataka
577233,Bhadravati-KA,Karnataka
577243,Channagiri,Karnataka
577244,Sagara,Karnataka
577245,Bhadravati-KA,Karnataka
577246,Thirthahalli,Karnataka
577247,Bhadravati-KA,Karnataka
577301,Bhadravati-KA,Karnataka
577302,Bhadravati-KA,Karnataka
577303,Bhadravati-KA,Karnataka
577321,Bhadravati-KA,Karnataka
577401,Sagara,Karnataka
577411,Sringeri,Karnataka
577412,Thirthahalli,Karnataka
577414,Thirthahalli,Karnataka
577415,Thirthahalli,Karnataka
577416,Shimoga,Karnataka
577417,Sagara,Karnataka
577418,Hosanagar,Karnataka
577421,Siddapur,Karnataka
577422,Thirthahalli,Karnataka
577423,Thirthahalli,Karnataka
577425,Hosanagar,Karnataka
577426,Thirthahalli,Karnataka
577427,Shikaripur,Karnataka
577428,Shikaripur,Karnataka
577429,Soraba,Karnataka
577430,Sagara,Karnataka
577431,Shikaripur,Karnataka
577432,Thirthahalli,Karnataka
577433,Shikaripur,Karnataka
577434,Sagara,Karnataka
577435,Siddapur,Karnataka
577436,Thirthahalli,Karnataka
577440,Thirthahalli,Karnataka
577447,Shikaripur,Karnataka
577448,Thirthahalli,Karnataka
577450,Shikaripur,Karnataka
577451,Bhadravati-KA,Karnataka
577501,Chitradurga,Karnataka
577502,Chitradurga,Karnataka
577503,Chitradurga,Karnataka
577511,Hiriyur,Karnataka
577512,Davangere,Karnataka
577513,Jagaluru,Karnataka
577514,Davangere,Karnataka
577515,Hosadurga,Karnataka
577516,Ukkadagatri,Karnataka
577517,Jagaluru,Karnataka
577518,Davangere,Karnataka
577519,Chitradurga,Karnataka
577520,Chitradurga,Karnataka
577521,Chitradurga,Karnataka
577522,Challakere,Karnataka
577523,Channagiri,Karnataka
577525,Davangere,Karnataka
577526,Channagiri,Karnataka
577527,Hosadurga,Karnataka
577528,Jagaluru,Karnataka
577529,Molakalmuru,Karnataka
577530,Honnali,Karnataka
577531,Channagiri,Karnataka
577532,Chitradurga,Karnataka
577533,Hosadurga,Karnataka
577534,Davangere,Karnataka
577535,Molakalmuru,Karnataka
577536,Challakere,Karnataka
577538,Challakere,Karnataka
577539,Channagiri,Karnataka
577540,Molakalmuru,Karnataka
577541,Chitradurga,Karnataka
577542,Hosadurga,Karnataka
577543,Challakere,Karnataka
577544,Davangere,Karnataka
577545,Hiriyur,Karnataka
577546,Amarapuram,Karnataka
577547,Kadur,Karnataka
577548,Kadur,Karnataka
577549,Kadur,Karnataka
577550,Kadur,Karnataka
577551,Davangere,Karnataka
577552,Channagiri,Karnataka
577553,Jagaluru,Karnataka
577554,Channagiri,Karnataka
577555,Chitradurga,Karnataka
577556,Davangere,Karnataka
577557,Channagiri,Karnataka
577558,Hiriyur,Karnataka
577566,Davangere,Karnataka
577571,Chitradurga,Karnataka
577573,Davangere,Karnataka
577588,Davangere,Karnataka
577589,Davangere,Karnataka
577591,Davangere,Karnataka
577596,Hiriyur,Karnataka
577597,Hosadurga,Karnataka
577598,Hiriyur,Karnataka
577599,Hiriyur,Karnataka
577601,Davangere,Karnataka
580001,Dharwad,Karnataka
580002,Dharwad,Karnataka
580003,Dharwad,Karnataka
580004,Dharwad,Karnataka
580005,Dharwad,Karnataka
580006,Dharwad,Karnataka
580007,Dharwad,Karnataka
580008,Dharwad,Karnataka
580009,Dharwad,Karnataka
580010,Hubli,Karnataka
580011,Dharwad,Karnataka
580020,Hubli,Karnataka
580021,Hubli,Karnataka
580022,Hubli,Karnataka
580023,Hubli,Karnataka
580024,Hubli,Karnataka
580025,Hubli,Karnataka
580026,Hubli,Karnataka
580027,Hubli,Karnataka
580028,Hubli,Karnataka
580029,Hubli,Karnataka
580030,Hubli,Karnataka
580031,Hubli,Karnataka
580032,Hubli,Karnataka
580112,Dharwad,Karnataka
580114,Hubli,Karnataka
580118,Dharwad,Karnataka
580213,Hubli,Karnataka
581101,Haveri,Karnataka
581102,Hangal,Karnataka
581103,Alnavar,Karnataka
581104,Hangal,Karnataka
581105,Dharwad,Karnataka
581106,Ranebennur,Karnataka
581107,Laxmeshwar,Karnataka
581108,Haveri,Karnataka
581109,Hirekerur,Karnataka
581110,Haveri,Karnataka
581111,Hirekerur,Karnataka
581112,Haveri,Karnataka
581113,Hubli,Karnataka
581115,Ranebennur,Karnataka
581116,Ukkadagatri,Karnataka
581117,Laxmeshwar,Karnataka
581119,Ukkadagatri,Karnataka
581120,Byadagi,Karnataka
581121,Alnavar,Karnataka
581123,Davangere,Karnataka
581128,Haveri,Karnataka
581129,Dandeli,Karnataka
581132,Haveri,Karnataka
581140,Hubli,Karnataka
581143,Ranebennur,Karnataka
581145,Ranebennur,Karnataka
581148,Haveri,Karnataka
581153,Haveri,Karnataka
581165,Rona,Karnataka
581175,Dharwad,Karnataka
581195,Kalaghatgi,Karnataka
581196,Hubli,Karnataka
581198,Byadagi,Karnataka
581199,Hangal,Karnataka
581201,Dharwad,Karnataka
581202,Haveri,Karnataka
581203,Hangal,Karnataka
581206,Kittur,Karnataka
581207,Hubli,Karnataka
581208,Ranebennur,Karnataka
581209,Navalgund,Karnataka
581210,Ukkadagatri,Karnataka
581211,Ranebennur,Karnataka
581212,Kalaghatgi,Karnataka
581213,Laxmeshwar,Karnataka
581231,Hubli,Karnataka
581234,Hubli,Karnataka
581301,Karwar,Karnataka
581302,Karwar,Karnataka
581303,Karwar,Karnataka
581304,Karwar,Karnataka
581305,Karwar,Karnataka
581306,Karwar,Karnataka
581307,Karwar,Karnataka
581308,Karwar,Karnataka
581314,Ankola,Karnataka
581316,Ankola,Karnataka
581317,Karwar,Karnataka
581318,Sirsi,Karnataka
581319,Ankola,Karnataka
581320,Bhatkal,Karnataka
581321,Ankola,Karnataka
581322,Siddapur,Karnataka
581323,Kumta,Karnataka
581324,Karwar,Karnataka
581325,Dandeli,Karnataka
581326,Ankola,Karnataka
581327,Honnavar,Karnataka
581328,Karwar,Karnataka
581329,Dandeli,Karnataka
581330,Kumta,Karnataka
581331,Siddapur,Karnataka
581332,Kumta,Karnataka
581333,Kumta,Karnataka
581334,Honnavar,Karnataka
581335,Honnavar,Karnataka
581336,Sirsi,Karnataka
581337,Yellapur,Karnataka
581338,Honnavar,Karnataka
581339,Karwar,Karnataka
581340,Sirsi,Karnataka
581341,Honnavar,Karnataka
581342,Honnavar,Karnataka
581343,Kumta,Karnataka
581344,Ankola,Karnataka
581345,Karwar,Karnataka
581346,Sirsi,Karnataka
581347,Yellapur,Karnataka
581348,Honnavar,Karnataka
581349,Mundgod,Karnataka
581350,Bhatkal,Karnataka
581351,Kumta,Karnataka
581352,Karwar,Karnataka
581353,Ankola,Karnataka
581354,Bhatkal,Karnataka
581355,Siddapur,Karnataka
581356,Dandeli,Karnataka
581357,Ankola,Karnataka
581358,Sirsi,Karnataka
581359,Yellapur,Karnataka
581360,Karwar,Karnataka
581361,Honnavar,Karnataka
581362,Kumta,Karnataka
581363,Dandeli,Karnataka
581365,Dandeli,Karnataka
581396,Mallapur,Karnataka
581400,Mallapur,Karnataka
581401,Sirsi,Karnataka
581402,Sirsi,Karnataka
581403,Sirsi,Karnataka
581411,Mundgod,Karnataka
581412,Yellapur,Karnataka
581421,Bhatkal,Karnataka
581423,Honnavar,Karnataka
581440,Kumta,Karnataka
581450,Sirsi,Karnataka
581453,Alnavar,Karnataka
582101,Gadag,Karnataka
582102,Gadag,Karnataka
582103,Gadag,Karnataka
582111,Rona,Karnataka
582112,Laxmeshwar,Karnataka
582113,Hoovina Hadagali,Karnataka
582114,Yelburga,Karnataka
582115,Gadag,Karnataka
582116,Laxmeshwar,Karnataka
582117,Laxmeshwar,Karnataka
582118,Hoovina Hadagali,Karnataka
582119,Rona,Karnataka
582120,Laxmeshwar,Karnataka
582123,Gadag,Karnataka
582201,Gadag,Karnataka
582202,Rona,Karnataka
582203,Rona,Karnataka
582204,Gadag,Karnataka
582205,Gadag,Karnataka
582206,Kerur,Karnataka
582207,Navalgund,Karnataka
582208,Navalgund,Karnataka
582209,Rona,Karnataka
582210,Laxmeshwar,Karnataka
582211,Rona,Karnataka
582217,Rona,Karnataka
582222,Dharwad,Karnataka
582234,Bagalkot,Karnataka
583101,Bellary,Karnataka
583102,Bellary,Karnataka
583103,Bellary,Karnataka
583104,Bellary,Karnataka
583105,Bellary,Karnataka
583111,Bellary,Karnataka
583114,Siruguppa,Karnataka
583115,Bellary,Karnataka
583116,Bellary,Karnataka
583117,Bellary,Karnataka
583118,Toranagallu,Karnataka
583119,Toranagallu,Karnataka
583120,Kurugodu,Karnataka
583121,Siruguppa,Karnataka
583122,Siruguppa,Karnataka
583123,Bellary,Karnataka
583124,Toranagallu,Karnataka
583125,Harpanahalli,Karnataka
583126,Molakalmuru,Karnataka
583127,Harpanahalli,Karnataka
583128,Kudligi,Karnataka
583130,Molakalmuru,Karnataka
583131,Harpanahalli,Karnataka
583132,Gangavathi,Karnataka
583134,Kotturu,Karnataka
583135,Kotturu,Karnataka
583136,Kotturu,Karnataka
583137,Harpanahalli,Karnataka
583138,Bellary,Karnataka
583152,Bellary,Karnataka
583153,Bellary,Karnataka
583154,Siruguppa,Karnataka
583155,Kurugodu,Karnataka
583201,Hospet,Karnataka
583202,Hospet,Karnataka
583203,Hospet,Karnataka
583204,Bellary,Karnataka
583211,Hospet,Karnataka
583212,Hagaribommanahalli,Karnataka
583213,Harpanahalli,Karnataka
583214,Hoovina Hadagali,Karnataka
583215,Hospet,Karnataka
583216,Haveri,Karnataka
583217,Haveri,Karnataka
583218,Kudligi,Karnataka
583219,Hoovina Hadagali,Karnataka
583220,Hagaribommanahalli,Karnataka
583221,Hospet,Karnataka
583222,Hospet,Karnataka
583223,Hospet,Karnataka
583224,Hagaribommanahalli,Karnataka
583225,Hospet,Karnataka
583226,Hoovina Hadagali,Karnataka
583227,Gangavathi,Karnataka
583228,Hospet,Karnataka
583229,Sindhanur,Karnataka
583230,Koppal,Karnataka
583231,Koppal,Karnataka
583232,Yelburga,Karnataka
583233,Hospet,Karnataka
583234,Hospet,Karnataka
583235,Gangavathi,Karnataka
583236,Yelburga,Karnataka
583237,Kushtagi,Karnataka
583238,Koppal,Karnataka
583239,Hospet,Karnataka
583268,Gangavathi,Karnataka
583275,Bellary,Karnataka
583276,Bellary,Karnataka
583277,Kushtagi,Karnataka
583278,Kushtagi,Karnataka
583279,Kushtagi,Karnataka
583280,Ilkal,Karnataka
583281,Hungund,Karnataka
583282,Gangavathi,Karnataka
583283,Gangavathi,Karnataka
583284,Yelburga,Karnataka
583285,Koppal,Karnataka
583287,Koppal,Karnataka
584101,Raichur,Karnataka
584102,Raichur,Karnataka
584103,Raichur,Karnataka
584104,Raichur,Karnataka
584111,Devadurga,Karnataka
584113,Devadurga,Karnataka
584115,Lingasugur,Karnataka
584116,Devadurga,Karnataka
584118,Raichur,Karnataka
584122,Lingasugur,Karnataka
584123,Manvi,Karnataka
584124,Lingasugur,Karnataka
584125,Lingasugur,Karnataka
584126,Devadurga,Karnataka
584128,Sindhanur,Karnataka
584130,Gangavathi,Karnataka
584132,Sindhanur,Karnataka
584133,Raichur,Karnataka
584134,Raichur,Karnataka
584135,Raichur,Karnataka
584138,Sindhanur,Karnataka
584139,Lingasugur,Karnataka
584140,Raichur,Karnataka
584143,Manvi,Karnataka
584167,Siruguppa,Karnataka
584170,Raichur,Karnataka
584201,Raichur,Karnataka
584202,Raichur,Karnataka
584203,Manvi,Karnataka
585101,Gulbarga,Karnataka
585102,Gulbarga,Karnataka
585103,Gulbarga,Karnataka
585104,Gulbarga,Karnataka
585105,Gulbarga,Karnataka
585106,Gulbarga,Karnataka
585109,Gulbarga,Karnataka
585201,Yadgir,Karnataka
585202,Yadgir,Karnataka
585210,Sedam,Karnataka
585211,Chittapur,Karnataka
585212,Afzalpur,Karnataka
585213,Gulbarga,Karnataka
585214,Gurmatkal,Karnataka
585216,Talikoti,Karnataka
585217,Afzalpur,Karnataka
585218,Chittapur,Karnataka
585219,Talikoti,Karnataka
585220,Shorapur,Karnataka
585222,Sedam,Karnataka
585223,Shahapur,Karnataka
585224,Shorapur,Karnataka
585225,Chittapur,Karnataka
585228,Chittapur,Karnataka
585229,Chittapur,Karnataka
585237,Talikoti,Karnataka
585244,Aland,Karnataka
585259,Aurad,Karnataka
585260,Gulbarga,Karnataka
585283,Shorapur,Karnataka
585287,Shahapur,Karnataka
585290,Shorapur,Karnataka
585292,Sedam,Karnataka
585301,Afzalpur,Karnataka
585302,Aland,Karnataka
585303,Jewargi,Karnataka
585304,Shorapur,Karnataka
585305,Chincholi,Karnataka
585306,Chincholi,Karnataka
585307,Chincholi,Karnataka
585308,Gulbarga,Karnataka
585309,Shahapur,Karnataka
585310,Jewargi,Karnataka
585311,Aland,Karnataka
585313,Humnabad,Karnataka
585314,Aland,Karnataka
585316,Aland,Karnataka
585317,Chittapur,Karnataka
585318,Sedam,Karnataka
585319,Yadgir,Karnataka
585320,Sedam,Karnataka
585321,Yadgir,Karnataka
585322,Humnabad,Karnataka
585323,Shorapur,Karnataka
585324,Chincholi,Karnataka
585326,Aurad,Karnataka
585327,Hulsoor,Karnataka
585328,Hulsoor,Karnataka
585329,Humnabad,Karnataka
585330,Humnabad,Karnataka
585331,Humnabad,Karnataka
585333,Ilkal,Karnataka
585353,Humnabad,Karnataka
585367,Aland,Karnataka
585401,Bidar,Karnataka
585402,Bidar,Karnataka
585403,Bidar,Karnataka
585411,Hulsoor,Karnataka
585412,Humnabad,Karnataka
585413,Bidar,Karnataka
585416,Hulsoor,Karnataka
585417,Aurad,Karnataka
585418,Humnabad,Karnataka
585419,Hulsoor,Karnataka
585421,Aurad,Karnataka
585422,Bidar,Karnataka
585423,Bidar,Karnataka
585425,Bidar,Karnataka
585427,Bidar,Karnataka
585428,Bidar,Karnataka
585429,Bidar,Karnataka
585431,Bidar,Karnataka
585436,Aurad,Karnataka
585437,Hulsoor,Karnataka
585441,Bidar,Karnataka
585443,Aurad,Karnataka
585444,Hulsoor,Karnataka
586101,Bijapur,Karnataka
586102,Bijapur,Karnataka
586103,Bijapur,Karnataka
586104,Bijapur,Karnataka
586105,Bijapur,Karnataka
586106,Bijapur,Karnataka
586108,Bijapur,Karnataka
586109,Bijapur,Karnataka
586111,Indi,Karnataka
586112,Indi,Karnataka
586113,Bijapur,Karnataka
586115,Sindagi,Karnataka
586116,Muddebihal,Karnataka
586117,Indi,Karnataka
586118,Talikoti,Karnataka
586119,Bijapur,Karnataka
586120,Sindagi,Karnataka
586121,Kolhar,Karnataka
586122,Bijapur,Karnataka
586123,Sindagi,Karnataka
586124,Muddebihal,Karnataka
586125,Bijapur,Karnataka
586127,Bijapur,Karnataka
586128,Sindagi,Karnataka
586129,Muddebihal,Karnataka
586130,Bijapur,Karnataka
586142,Sindagi,Karnataka
586201,Muddebihal,Karnataka
586202,Sindagi,Karnataka
586203,Basavana Bagewadi,Karnataka
586204,Indi,Karnataka
586205,Indi,Karnataka
586206,Sindagi,Karnataka
586207,Indi,Karnataka
586208,Talikoti,Karnataka
586209,Indi,Karnataka
586210,Kolhar,Karnataka
586211,Indi,Karnataka
586212,Muddebihal,Karnataka
586213,Muddebihal,Karnataka
586214,Talikoti,Karnataka
586215,Indi,Karnataka
586216,Kolhar,Karnataka
586217,Indi,Karnataka
586220,Sindagi,Karnataka
586227,Indi,Karnataka
586242,Indi,Karnataka
586245,Muddebihal,Karnataka
587101,Bagalkot,Karnataka
587102,Bagalkot,Karnataka
587103,Bagalkot,Karnataka
587104,Kerur,Karnataka
587111,Bagalkot,Karnataka
587112,Hungund,Karnataka
587113,Mudhol,Karnataka
587114,Rona,Karnataka
587115,Muddebihal,Karnataka
587116,Bagalkot,Karnataka
587117,Mudhol,Karnataka
587118,Hungund,Karnataka
587119,Jamkhandi,Karnataka
587120,Bagalkot,Karnataka
587121,Mudhol,Karnataka
587122,Mudhol,Karnataka
587125,Hungund,Karnataka
587126,Bagalkot,Karnataka
587128,Bagalkot,Karnataka
587134,Mudhol,Karnataka
587135,Jamkhandi,Karnataka
587154,Hungund,Karnataka
587156,Kerur,Karnataka
587201,Badami,Karnataka
587202,Hungund,Karnataka
